CODI_CICLE_FORMATIU;NOM_CICLE_FORMATIU;CODI_ADAPTACIO_CURRICULAR;HORES_CICLE_FORMATIU;DATA_INICI_CICLE_FORMATIU;DATA_FI_CICLE_FORMATIU;CODI_MODUL;NOM_MODUL;DURADA_MIN_MODUL;DURADA_MAX_MODUL;DATA_INICI_MODUL;DATA_FI_MODUL;CODI_UNITAT_FORMATIVA;NOM_UNITAT_FORMATIVA;DURADA_UNITAT_FORMATIVA;INDICADOR_FCT;INDICADOR_SINTESIS;INDICADOR_IDIOMA;INDICADOR_PROJECTE
CFPS    FMB1;Programació de la producció en fabricació mecànica (motlles i matrius);B1;2000;30/08/17;;FMB1007;MP7. Execució de processos de fabricació;231;231;31/08/17;;FMB100703;UF3. Aplicació de processos de soldadura i muntatge;33;N;N;N;N
CFPS    FMB1;Programació de la producció en fabricació mecànica (motlles i matrius);B1;2000;30/08/17;;FMB1008;MP8. Materials;66;66;31/08/17;;FMB100801;UF1. Propietats dels materials;22;N;N;N;N
CFPS    FMB1;Programació de la producció en fabricació mecànica (motlles i matrius);B1;2000;30/08/17;;FMB1008;MP8. Materials;66;66;31/08/17;;FMB100802;UF2. Tractaments tèrmics en materials metàl·lics;44;N;N;N;N
CFPS    FMB1;Programació de la producció en fabricació mecànica (motlles i matrius);B1;2000;30/08/17;;FMB1009;MP9. Gestió de la qualitat, prevenció de riscos laborals i protecció ambiental;99;99;31/08/17;;FMB100901;UF 1: gestió de la qualitat;44;N;N;N;N
CFPS    FMB1;Programació de la producció en fabricació mecànica (motlles i matrius);B1;2000;30/08/17;;FMB1009;MP9. Gestió de la qualitat, prevenció de riscos laborals i protecció ambiental;99;99;31/08/17;;FMB100902;UF2. Gestió de la prevenció de riscos laboral;33;N;N;N;N
CFPS    FMB1;Programació de la producció en fabricació mecànica (motlles i matrius);B1;2000;30/08/17;;FMB1009;MP9. Gestió de la qualitat, prevenció de riscos laborals i protecció ambiental;99;99;31/08/17;;FMB100903;UF3. Gestió de la protecció ambiental;22;N;N;N;N
CFPS    FMB1;Programació de la producció en fabricació mecànica (motlles i matrius);B1;2000;30/08/17;;FMB1010;MP10. Verificació de productes;99;99;31/08/17;;FMB101001;UF1. Metrologia;44;N;N;N;N
CFPS    FMB1;Programació de la producció en fabricació mecànica (motlles i matrius);B1;2000;30/08/17;;FMB1010;MP10. Verificació de productes;99;99;31/08/17;;FMB101002;UF2. Assajos mecànics, metal·logràfics i no destructiu;33;N;N;N;N
CFPS    FMB1;Programació de la producció en fabricació mecànica (motlles i matrius);B1;2000;30/08/17;;FMB1010;MP10. Verificació de productes;99;99;31/08/17;;FMB101003;UF3. Control de processos;22;N;N;N;N
CFPS    FMB1;Programació de la producció en fabricació mecànica (motlles i matrius);B1;2000;30/08/17;;FMB1011;MP11. Formació i orientació laboral;99;99;31/08/17;;FMB101101;UF1. Incorporació al treball;66;N;N;N;N
CFPS    FMB1;Programació de la producció en fabricació mecànica (motlles i matrius);B1;2000;30/08/17;;FMB1011;MP11. Formació i orientació laboral;99;99;31/08/17;;FMB101102;UF2. Prevenció de riscos laboral;33;N;N;N;N
CFPS    FMB1;Programació de la producció en fabricació mecànica (motlles i matrius);B1;2000;30/08/17;;FMB1012;MP12. Empresa i inciativa emprenedora;66;66;31/08/17;;FMB101201;UF1. Empresa i iniciativa emprenedora;66;N;N;N;N
CFPS    FMB1;Programació de la producció en fabricació mecànica (motlles i matrius);B1;2000;30/08/17;;FMB1013;MP13. Projecte de fabricació de productes mecànics;33;33;31/08/17;;FMB101301;UF1. Projecte de fabricació de productes mecànic;33;N;N;N;S
CFPS    FMB1;Programació de la producció en fabricació mecànica (motlles i matrius);B1;2000;30/08/17;;FMB1014;MP14. Formació en centres de treball;350;350;31/08/17;;FMB101401;Formació en centres de treball;350;S;N;N;N
CFPS    FMB1;Programació de la producció en fabricació mecànica (motlles i matrius);B1;2000;30/08/17;;FMB1015;MP15. Disseny industrial per procés de xapa i estampació;99;99;31/08/17;;FMB101501;UF1. Anàlisi per el disseny d'estris de processat de xapa i estampació;33;N;N;N;N
CFPS    FMB1;Programació de la producció en fabricació mecànica (motlles i matrius);B1;2000;30/08/17;;FMB1015;MP15. Disseny industrial per procés de xapa i estampació;99;99;31/08/17;;FMB101502;UF2. Disseny d¿útils de processat de xapa i estampació;66;N;N;N;N
CFPS    FMB1;Programació de la producció en fabricació mecànica (motlles i matrius);B1;2000;30/08/17;;FMB1016;MP16. Disseny de motllos per a productes polimèrics;99;99;31/08/17;;FMB101601;UF1. Anàlisis per al disseny de motlles de polímers;22;N;N;N;N
CFPS    FMB1;Programació de la producció en fabricació mecànica (motlles i matrius);B1;2000;30/08/17;;FMB1016;MP16. Disseny de motllos per a productes polimèrics;99;99;31/08/17;;FMB101602;UF2. Disseny de motlles de polímers ;77;N;N;N;N
CFPS    FMB1;Programació de la producció en fabricació mecànica (motlles i matrius);B1;2000;30/08/17;;FMB1017;MP17. Execució de processos de transformació de materials;99;99;31/08/17;;FMB101701;UF1. Manipulació d'estris de transformació de materials;18;N;N;N;N
CFPS    FMB1;Programació de la producció en fabricació mecànica (motlles i matrius);B1;2000;30/08/17;;FMB1017;MP17. Execució de processos de transformació de materials;99;99;31/08/17;;FMB101702;UF2. Emmotllament tancat de termoplàstics;50;N;N;N;N
CFPS    FMB1;Programació de la producció en fabricació mecànica (motlles i matrius);B1;2000;30/08/17;;FMB1017;MP17. Execució de processos de transformació de materials;99;99;31/08/17;;FMB101703;UF3. Emmotllament tancat de termostables i elastòmers;20;N;N;N;N
CFPS    FMB1;Programació de la producció en fabricació mecànica (motlles i matrius);B1;2000;30/08/17;;FMB1017;MP17. Execució de processos de transformació de materials;99;99;31/08/17;;FMB101704;UF4. Emmotllament obert i fabricació additiva;11;N;N;N;N
CFPS    ICA0;Administració de sistemes informàtics en xarxa;0;2000;28/05/10;;ICA0001;MP1. Implantació de sistemes operatius;198;231;17/02/11;;ICA000101;UF1. Instal·lació, configuració i explotació del sistema informàtic;60;N;N;N;N
CFPS    ICA0;Administració de sistemes informàtics en xarxa;0;2000;28/05/10;;ICA0001;MP1. Implantació de sistemes operatius;198;231;17/02/11;;ICA000102;UF2. Gestió de la informació i de recursos en una xarxa;80;N;N;N;N
CFPS    ICA0;Administració de sistemes informàtics en xarxa;0;2000;28/05/10;;ICA0001;MP1. Implantació de sistemes operatius;198;231;17/02/11;;ICA000103;UF3. Implantació de programari específic ;25;N;N;N;N
CFPS    ICA0;Administració de sistemes informàtics en xarxa;0;2000;28/05/10;;ICA0001;MP1. Implantació de sistemes operatius;198;231;17/02/11;;ICA000104;UF4. Seguretat, rendiment i recursos;33;N;N;N;N
CFPS    ICA0;Administració de sistemes informàtics en xarxa;0;2000;28/05/10;;ICA0002;MP2. Gestió de bases de dades;132;165;17/02/11;;ICA000201;UF1. Introducció a les bases de dades;33;N;N;N;N
CFPS    ICA0;Administració de sistemes informàtics en xarxa;0;2000;28/05/10;;ICA0002;MP2. Gestió de bases de dades;132;165;17/02/11;;ICA000202;UF2. Llenguatges SQL: DML i DDL;66;N;N;N;N
CFPS    ICA0;Administració de sistemes informàtics en xarxa;0;2000;28/05/10;;ICA0002;MP2. Gestió de bases de dades;132;165;17/02/11;;ICA000203;UF3. Assegurament de la informació;33;N;N;N;N
CFPS    ICA0;Administració de sistemes informàtics en xarxa;0;2000;28/05/10;;ICA0003;MP3. Programació bàsica;165;165;17/02/11;;ICA000301;UF1. Programació estructurada;85;N;N;N;N
CFPS    ICA0;Administració de sistemes informàtics en xarxa;0;2000;28/05/10;;ICA0003;MP3. Programació bàsica;165;165;17/02/11;;ICA000302;UF2. Disseny modular;50;N;N;N;N
CFPS    ICA0;Administració de sistemes informàtics en xarxa;0;2000;28/05/10;;ICA0003;MP3. Programació bàsica;165;165;17/02/11;;ICA000303;UF3. Fonaments de gestió de fitxers;30;N;N;N;N
CFPS    ICA0;Administració de sistemes informàtics en xarxa;0;2000;28/05/10;;ICA0004;MP4. Llenguatges de marques i sistemes de gestió d'informació;99;99;17/02/11;;ICA000401;UF1. Programació amb XML;45;N;N;N;N
CFPS    ICA0;Administració de sistemes informàtics en xarxa;0;2000;28/05/10;;ICA0004;MP4. Llenguatges de marques i sistemes de gestió d'informació;99;99;17/02/11;;ICA000402;UF2. Àmbits d'aplicació de l'XML;27;N;N;N;N
CFPS    ICA0;Administració de sistemes informàtics en xarxa;0;2000;28/05/10;;ICA0004;MP4. Llenguatges de marques i sistemes de gestió d'informació;99;99;17/02/11;;ICA000404;UF3. Sistemes de gestió d'informació empresarial;27;N;N;N;N
CFPS    ICA0;Administració de sistemes informàtics en xarxa;0;2000;28/05/10;;ICA0005;MP5. Fonaments de maquinari;66;99;17/02/11;;ICA000501;UF1. Arquitectura de sistemes ;22;N;N;N;N
CFPS    ICA0;Administració de sistemes informàtics en xarxa;0;2000;28/05/10;;ICA0005;MP5. Fonaments de maquinari;66;99;17/02/11;;ICA000502;UF2. Instal·lació, configuració i recuperació de programari;22;N;N;N;N
CFPS    ICA0;Administració de sistemes informàtics en xarxa;0;2000;28/05/10;;ICA0005;MP5. Fonaments de maquinari;66;99;17/02/11;;ICA000503;UF3. Implantació i manteniment de CPD;22;N;N;N;N
CFPS    ICA0;Administració de sistemes informàtics en xarxa;0;2000;28/05/10;;ICA0006;MP6. Administració de sistemes operatius;99;132;17/02/11;;ICA000601;UF1. Administració avançada de sistemes operatius;70;N;N;N;N
CFPS    ICA0;Administració de sistemes informàtics en xarxa;0;2000;28/05/10;;ICA0006;MP6. Administració de sistemes operatius;99;132;17/02/11;;ICA000602;UF2. Automatització de tasques i llenguatges de guions;29;N;N;N;N
CFPS    ICA0;Administració de sistemes informàtics en xarxa;0;2000;28/05/10;;ICA0007;MP7. Planificació i administració de xarxes;132;165;17/02/11;;ICA000701;UF1. Introducció a les xarxes;44;N;N;N;N
CFPS    ICA0;Administració de sistemes informàtics en xarxa;0;2000;28/05/10;;ICA0007;MP7. Planificació i administració de xarxes;132;165;17/02/11;;ICA000702;UF2. Administració de dispositius de xarxa;44;N;N;N;N
CFPS    ICA0;Administració de sistemes informàtics en xarxa;0;2000;28/05/10;;ICA0007;MP7. Planificació i administració de xarxes;132;165;17/02/11;;ICA000703;UF3. Administració avançada de xarxes;44;N;N;N;N
CFPS    ICA0;Administració de sistemes informàtics en xarxa;0;2000;28/05/10;;ICA0008;MP8. Serveis de xarxa i internet;99;99;17/02/11;;ICA000801;UF1. Serveis de noms i configuració automàtica;25;N;N;N;N
CFPS    ICA0;Administració de sistemes informàtics en xarxa;0;2000;28/05/10;;ICA0008;MP8. Serveis de xarxa i internet;99;99;17/02/11;;ICA000802;UF2. Serveis web i de transferència de fitxers;25;N;N;N;N
CFPS    ICA0;Administració de sistemes informàtics en xarxa;0;2000;28/05/10;;ICA0008;MP8. Serveis de xarxa i internet;99;99;17/02/11;;ICA000803;UF3. Correu electrònic i missatgeria;25;N;N;N;N
CFPS    ICA0;Administració de sistemes informàtics en xarxa;0;2000;28/05/10;;ICA0008;MP8. Serveis de xarxa i internet;99;99;17/02/11;;ICA000804;UF4. Serveis d'àudio i vídeo;24;N;N;N;N
CFPS    ICA0;Administració de sistemes informàtics en xarxa;0;2000;28/05/10;;ICA0009;MP9. Implantació d'aplicacions web ;66;66;17/02/11;;ICA000901;UF1. Llenguatges de guions de servidor;33;N;N;N;N
CFPS    ICA0;Administració de sistemes informàtics en xarxa;0;2000;28/05/10;;ICA0009;MP9. Implantació d'aplicacions web ;66;66;17/02/11;;ICA000902;UF2. Implantació de gestors de continguts;33;N;N;N;N
CFPS    ICA0;Administració de sistemes informàtics en xarxa;0;2000;28/05/10;;ICA0010;MP10. Administració de sistemes gestors de bases de dades;99;99;17/02/11;;ICA001001;UF1. Llenguatges SQL: DCL i extensió procedimental;66;N;N;N;N
CFPS    ICA0;Administració de sistemes informàtics en xarxa;0;2000;28/05/10;;ICA0010;MP10. Administració de sistemes gestors de bases de dades;99;99;17/02/11;;ICA001002;UF2. Instal·lació i ajustament de SGBD corporatiu;33;N;N;N;N
CFPS    ICA0;Administració de sistemes informàtics en xarxa;0;2000;28/05/10;;ICA0011;MP11. Seguretat i alta disponibilitat ;99;99;17/02/11;;ICA001101;UF1. Seguretat física, lògica i legislació ;24;N;N;N;N
CFPS    ICA0;Administració de sistemes informàtics en xarxa;0;2000;28/05/10;;ICA0011;MP11. Seguretat i alta disponibilitat ;99;99;17/02/11;;ICA001102;UF2. Seguretat activa i accés remot;24;N;N;N;N
CFPS    ICA0;Administració de sistemes informàtics en xarxa;0;2000;28/05/10;;ICA0011;MP11. Seguretat i alta disponibilitat ;99;99;17/02/11;;ICA001103;UF3. Tallafocs i servidors intermediaris;27;N;N;N;N
CFPS    ICA0;Administració de sistemes informàtics en xarxa;0;2000;28/05/10;;ICA0011;MP11. Seguretat i alta disponibilitat ;99;99;17/02/11;;ICA001104;UF4. Alta disponibilitat;24;N;N;N;N
CFPS    ICA0;Administració de sistemes informàtics en xarxa;0;2000;28/05/10;;ICA0012;MP12. Formació i orientació laboral ;99;99;17/02/11;;ICA001201;UF1. Incorporació al treball;66;N;N;N;N
CFPS    ICA0;Administració de sistemes informàtics en xarxa;0;2000;28/05/10;;ICA0012;MP12. Formació i orientació laboral ;99;99;17/02/11;;ICA001202;UF2. Prevenció de riscos laborals;33;N;N;N;N
CFPS    ICA0;Administració de sistemes informàtics en xarxa;0;2000;28/05/10;;ICA0013;MP13. Empresa i iniciativa emprenedora;66;66;17/02/11;;ICA001301;UF1. Empresa i iniciativa emprenedora;66;N;N;N;N
CFPS    ICA0;Administració de sistemes informàtics en xarxa;0;2000;28/05/10;;ICA0014;MP14. Projecte d'administració de sistemes informàtics en xarxa;99;99;17/02/11;;ICA001401;UF1. Projecte d'administració de sistemes informàtics en xarxa;99;N;N;N;S
CFPS    ICA0;Administració de sistemes informàtics en xarxa;0;2000;28/05/10;;ICA0015;MP15. Formació en centres de treball;317;317;17/02/11;;ICA001501;Formació en centres de treball;317;S;N;N;N
CFPS    ICA1;Administració de sistemes informàtics en xarxa (ciberseguretat);A1;2000;30/08/17;;ICA1001;MP1. Implantació de sistemes operatius;198;198;30/08/17;;ICA100101;UF1. Instal·lació, configuració i explotació del sistema informàtic;60;N;N;N;N
CFPS    ICA1;Administració de sistemes informàtics en xarxa (ciberseguretat);A1;2000;30/08/17;;ICA1001;MP1. Implantació de sistemes operatius;198;198;30/08/17;;ICA100102;UF2. Gestió de la informació i de recursos en una xarxa;80;N;N;N;N
CFPS    ICA1;Administració de sistemes informàtics en xarxa (ciberseguretat);A1;2000;30/08/17;;ICA1001;MP1. Implantació de sistemes operatius;198;198;30/08/17;;ICA100103;UF3. Implantació de programari específic;25;N;N;N;N
CFPS    ICA1;Administració de sistemes informàtics en xarxa (ciberseguretat);A1;2000;30/08/17;;ICA1001;MP1. Implantació de sistemes operatius;198;198;30/08/17;;ICA100104;UF4. Seguretat, rendiment i recursos;33;N;N;N;N
CFPS    ICA1;Administració de sistemes informàtics en xarxa (ciberseguretat);A1;2000;30/08/17;;ICA1002;MP2. Gestió de bases de dades;132;132;30/08/17;;ICA100201;UF1. Introducció a les bases de dades;33;N;N;N;N
CFPS    ICA1;Administració de sistemes informàtics en xarxa (ciberseguretat);A1;2000;30/08/17;;ICA1002;MP2. Gestió de bases de dades;132;132;30/08/17;;ICA100202;UF2. Llenguatges SQL: DML i DDL;66;N;N;N;N
CFPS    ICA1;Administració de sistemes informàtics en xarxa (ciberseguretat);A1;2000;30/08/17;;ICA1002;MP2. Gestió de bases de dades;132;132;30/08/17;;ICA100203;UF3. Assegurament de la informació;33;N;N;N;N
CFPS    ICA1;Administració de sistemes informàtics en xarxa (ciberseguretat);A1;2000;30/08/17;;ICA1003;MP3. Programació bàsica;132;132;30/08/17;;ICA100301;UF1. Programació estructurada;68;N;N;N;N
CFPS    ICA1;Administració de sistemes informàtics en xarxa (ciberseguretat);A1;2000;30/08/17;;ICA1003;MP3. Programació bàsica;132;132;30/08/17;;ICA100302;UF2. Disseny modular;40;N;N;N;N
CFPS    ICA1;Administració de sistemes informàtics en xarxa (ciberseguretat);A1;2000;30/08/17;;ICA1003;MP3. Programació bàsica;132;132;30/08/17;;ICA100303;UF3. Fonaments de gestió de fitxers;24;N;N;N;N
CFPS    ICA1;Administració de sistemes informàtics en xarxa (ciberseguretat);A1;2000;30/08/17;;ICA1004;MP4. Llenguatges de marques i sistemes de gestió d'informació;99;99;30/08/17;;ICA100401;UF1. Programació amb XML;45;N;N;N;N
CFPS    ICA1;Administració de sistemes informàtics en xarxa (ciberseguretat);A1;2000;30/08/17;;ICA1004;MP4. Llenguatges de marques i sistemes de gestió d'informació;99;99;30/08/17;;ICA100402;UF2. Àmbits d'aplicació de l'XML;27;N;N;N;N
CFPS    ICA1;Administració de sistemes informàtics en xarxa (ciberseguretat);A1;2000;30/08/17;;ICA1004;MP4. Llenguatges de marques i sistemes de gestió d'informació;99;99;30/08/17;;ICA100403;UF3. Sistemes de gestió d'informació empresarial;27;N;N;N;N
CFPS    ICA1;Administració de sistemes informàtics en xarxa (ciberseguretat);A1;2000;30/08/17;;ICA1005;MP5. Fonaments de maquinari;66;66;30/08/17;;ICA100501;UF1. Arquitectura de sistemes;22;N;N;N;N
CFPS    ICA1;Administració de sistemes informàtics en xarxa (ciberseguretat);A1;2000;30/08/17;;ICA1005;MP5. Fonaments de maquinari;66;66;30/08/17;;ICA100502;UF2. Instal·lació, configuració i recuperació de programari;22;N;N;N;N
CFPS    ICA1;Administració de sistemes informàtics en xarxa (ciberseguretat);A1;2000;30/08/17;;ICA1005;MP5. Fonaments de maquinari;66;66;30/08/17;;ICA100503;UF3. Implantació i manteniment de CPD;22;N;N;N;N
CFPS    ICA1;Administració de sistemes informàtics en xarxa (ciberseguretat);A1;2000;30/08/17;;ICA1006;MP6. Administració de sistemes operatius;99;99;30/08/17;;ICA100601;UF1. Administració avançada de sistemes operatius;70;N;N;N;N
CFPS    ICA1;Administració de sistemes informàtics en xarxa (ciberseguretat);A1;2000;30/08/17;;ICA1006;MP6. Administració de sistemes operatius;99;99;30/08/17;;ICA100602;UF2. Automatització de tasques i llenguatges de guions;29;N;N;N;N
CFPS    ICA1;Administració de sistemes informàtics en xarxa (ciberseguretat);A1;2000;30/08/17;;ICA1007;MP7. Planificació i administració de xarxes;132;132;30/08/17;;ICA100701;UF1. Introducció a les xarxes;44;N;N;N;N
CFPS    ICA1;Administració de sistemes informàtics en xarxa (ciberseguretat);A1;2000;30/08/17;;ICA1007;MP7. Planificació i administració de xarxes;132;132;30/08/17;;ICA100702;UF2. Administració de dispositius de xarxa;44;N;N;N;N
CFPS    ICA1;Administració de sistemes informàtics en xarxa (ciberseguretat);A1;2000;30/08/17;;ICA1007;MP7. Planificació i administració de xarxes;132;132;30/08/17;;ICA100703;UF3. Administració avançada de xarxes;44;N;N;N;N
CFPS    ICA1;Administració de sistemes informàtics en xarxa (ciberseguretat);A1;2000;30/08/17;;ICA1008;MP8. Serveis de xarxa i internet;99;99;30/08/17;;ICA100801;UF1. Serveis de noms i configuració automàtica;25;N;N;N;N
CFPS    ICA1;Administració de sistemes informàtics en xarxa (ciberseguretat);A1;2000;30/08/17;;ICA1008;MP8. Serveis de xarxa i internet;99;99;30/08/17;;ICA100802;UF2. Serveis web i de transferència de fitxers;25;N;N;N;N
CFPS    ICA1;Administració de sistemes informàtics en xarxa (ciberseguretat);A1;2000;30/08/17;;ICA1008;MP8. Serveis de xarxa i internet;99;99;30/08/17;;ICA100803;UF3. Correu electrònic i missatgeria;25;N;N;N;N
CFPS    ICA1;Administració de sistemes informàtics en xarxa (ciberseguretat);A1;2000;30/08/17;;ICA1008;MP8. Serveis de xarxa i internet;99;99;30/08/17;;ICA100804;UF4. Serveis d'àudio i vídeo;24;N;N;N;N
CFPS    ICA1;Administració de sistemes informàtics en xarxa (ciberseguretat);A1;2000;30/08/17;;ICA1009;MP9. Implantació d'aplicacions web;66;66;30/08/17;;ICA100901;UF1. Llenguatges de guions de servidor;33;N;N;N;N
CFPS    ICA1;Administració de sistemes informàtics en xarxa (ciberseguretat);A1;2000;30/08/17;;ICA1009;MP9. Implantació d'aplicacions web;66;66;30/08/17;;ICA100902;UF2. Implantació de gestors de continguts;33;N;N;N;N
CFPS    ICA1;Administració de sistemes informàtics en xarxa (ciberseguretat);A1;2000;30/08/17;;ICA1010;MP10. Administració de sistemes gestors de bases de dades;99;99;30/08/17;;ICA101001;UF1. Llenguatges SQL: DCL i extensió procedimental;66;N;N;N;N
CFPS    ICA1;Administració de sistemes informàtics en xarxa (ciberseguretat);A1;2000;30/08/17;;ICA1010;MP10. Administració de sistemes gestors de bases de dades;99;99;30/08/17;;ICA101002;UF2. Instal·lació i ajustament de SGBD corporatiu;33;N;N;N;N
CFPS    ICA1;Administració de sistemes informàtics en xarxa (ciberseguretat);A1;2000;30/08/17;;ICA1011;MP11. Seguretat i alta disponibilitat;99;99;30/08/17;;ICA101101;UF1. Seguretat física, lògica i legislació;24;N;N;N;N
CFPS    ICA1;Administració de sistemes informàtics en xarxa (ciberseguretat);A1;2000;30/08/17;;ICA1011;MP11. Seguretat i alta disponibilitat;99;99;30/08/17;;ICA101102;UF2. Seguretat activa i accés remot;24;N;N;N;N
CFPS    ICA1;Administració de sistemes informàtics en xarxa (ciberseguretat);A1;2000;30/08/17;;ICA1011;MP11. Seguretat i alta disponibilitat;99;99;30/08/17;;ICA101103;UF3. Tallafocs i servidors intermediaris;27;N;N;N;N
CFPS    ICA1;Administració de sistemes informàtics en xarxa (ciberseguretat);A1;2000;30/08/17;;ICA1011;MP11. Seguretat i alta disponibilitat;99;99;30/08/17;;ICA101104;UF4. Alta disponibilitat;24;N;N;N;N
CFPS    ICA1;Administració de sistemes informàtics en xarxa (ciberseguretat);A1;2000;30/08/17;;ICA1012;MP12. Formació i orientació laboral;99;99;30/08/17;;ICA101201;UF1. Incorporació al treball;66;N;N;N;N
CFPS    ICA1;Administració de sistemes informàtics en xarxa (ciberseguretat);A1;2000;30/08/17;;ICA1012;MP12. Formació i orientació laboral;99;99;30/08/17;;ICA101202;UF2. Prevenció de riscos laborals;33;N;N;N;N
CFPS    ICA1;Administració de sistemes informàtics en xarxa (ciberseguretat);A1;2000;30/08/17;;ICA1013;MP13. Empresa i iniciativa emprenedora;66;66;30/08/17;;ICA101301;UF1. Empresa i iniciativa emprenedora;66;N;N;N;N
CFPS    ICA1;Administració de sistemes informàtics en xarxa (ciberseguretat);A1;2000;30/08/17;;ICA1014;MP14. Projecte d'administració de sistemes informàtics en xarxa;66;66;30/08/17;;ICA101401;UF1. Projecte d'administració de sistemes informàtics en xarxa;66;N;N;N;N
CFPS    ICA1;Administració de sistemes informàtics en xarxa (ciberseguretat);A1;2000;30/08/17;;ICA1015;MP15. Formació en centres de treball.;317;317;30/08/17;;ICA101501;Formació en centres de treball;317;S;N;N;N
CFPS    ICA1;Administració de sistemes informàtics en xarxa (ciberseguretat);A1;2000;30/08/17;;ICA1016;MP16. Ciberseguretat i hacking ètic;99;99;30/08/17;;ICA101601;UF1. Hacking ètic ;66;N;N;N;N
CFPS    ICA1;Administració de sistemes informàtics en xarxa (ciberseguretat);A1;2000;30/08/17;;ICA1016;MP16. Ciberseguretat i hacking ètic;99;99;30/08/17;;ICA101602;UF2. Ciberinteligencia i ciberseguretat;33;N;N;N;N
CFPS    ICA1;Administració de sistemes informàtics en xarxa (ciberseguretat);A1;2000;30/08/17;;ICA1017;MP17. Seguretat en sistemes, xarxes i serveis;132;132;30/08/17;;ICA101701;UF1. Seguretat en dispositius mòbils i IoT;33;N;N;N;N
CFPS    ICA1;Administració de sistemes informàtics en xarxa (ciberseguretat);A1;2000;30/08/17;;ICA1017;MP17. Seguretat en sistemes, xarxes i serveis;132;132;30/08/17;;ICA101702;UF2. Seguretat en serveis;33;N;N;N;N
CFPS    ICA1;Administració de sistemes informàtics en xarxa (ciberseguretat);A1;2000;30/08/17;;ICA1017;MP17. Seguretat en sistemes, xarxes i serveis;132;132;30/08/17;;ICA101703;UF3. Seguretat en aplicacions;33;N;N;N;N
CFPS    ICA1;Administració de sistemes informàtics en xarxa (ciberseguretat);A1;2000;30/08/17;;ICA1017;MP17. Seguretat en sistemes, xarxes i serveis;132;132;30/08/17;;ICA101704;UF4. Seguretat en xarxes;33;N;N;N;N
CFPS    ICB0;Desenvolupament d'aplicacions multiplataforma;0;2000;28/05/10;;ICB0001;MP1. Sistemes informàtics;165;198;16/05/11;;ICB000101;UF1. Instal·lació, configuració i explotació del sistema informàtic;60;N;N;N;N
CFPS    ICB0;Desenvolupament d'aplicacions multiplataforma;0;2000;28/05/10;;ICB0001;MP1. Sistemes informàtics;165;198;16/05/11;;ICB000102;UF2. Gestió de la informació i de recursos en una xarxa;80;N;N;N;N
CFPS    ICB0;Desenvolupament d'aplicacions multiplataforma;0;2000;28/05/10;;ICB0001;MP1. Sistemes informàtics;165;198;16/05/11;;ICB000103;UF3. Implantació de programari específic;25;N;N;N;N
CFPS    ICB0;Desenvolupament d'aplicacions multiplataforma;0;2000;28/05/10;;ICB0002;MP2. Bases de dades;198;231;03/05/13;;ICB000201;UF1. Introducció a les bases de dades;33;N;N;N;N
CFPS    ICB0;Desenvolupament d'aplicacions multiplataforma;0;2000;28/05/10;;ICB0002;MP2. Bases de dades;198;231;03/05/13;;ICB000202;UF2. Llenguatges SQL: DML i DDL;66;N;N;N;N
CFPS    ICB0;Desenvolupament d'aplicacions multiplataforma;0;2000;28/05/10;;ICB0002;MP2. Bases de dades;198;231;03/05/13;;ICB000203;UF3. Llenguatge SQL: DCL i extensió procedimental;66;N;N;N;N
CFPS    ICB0;Desenvolupament d'aplicacions multiplataforma;0;2000;28/05/10;;ICB0002;MP2. Bases de dades;198;231;03/05/13;;ICB000204;UF4. Bases de dades objecte-relacionals;33;N;N;N;N
CFPS    ICB0;Desenvolupament d'aplicacions multiplataforma;0;2000;28/05/10;;ICB0003;MP3. Programació;264;297;03/05/13;;ICB000301;UF1. Programació estructurada;85;N;N;N;N
CFPS    ICB0;Desenvolupament d'aplicacions multiplataforma;0;2000;28/05/10;;ICB0003;MP3. Programació;264;297;03/05/13;;ICB000302;UF2. Disseny modular;50;N;N;N;N
CFPS    ICB0;Desenvolupament d'aplicacions multiplataforma;0;2000;28/05/10;;ICB0003;MP3. Programació;264;297;03/05/13;;ICB000303;UF3. Fonaments de gestió de fitxers;30;N;N;N;N
CFPS    ICB0;Desenvolupament d'aplicacions multiplataforma;0;2000;28/05/10;;ICB0003;MP3. Programació;264;297;03/05/13;;ICB000304;UF4. Programació orientada a objectes (POO). Fonaments;35;N;N;N;N
CFPS    ICB0;Desenvolupament d'aplicacions multiplataforma;0;2000;28/05/10;;ICB0003;MP3. Programació;264;297;03/05/13;;ICB000305;UF5. POO. Llibreries de classes fonamentals;35;N;N;N;N
CFPS    ICB0;Desenvolupament d'aplicacions multiplataforma;0;2000;28/05/10;;ICB0003;MP3. Programació;264;297;03/05/13;;ICB000306;UF6. POO. Introducció a la persistència en BD;29;N;N;N;N
CFPS    ICB0;Desenvolupament d'aplicacions multiplataforma;0;2000;28/05/10;;ICB0004;MP4. Llenguatges de marques i sistemes de gestió de la informació;99;99;03/05/13;;ICB000401;UF1. Programació amb XML;45;N;N;N;N
CFPS    ICB0;Desenvolupament d'aplicacions multiplataforma;0;2000;28/05/10;;ICB0004;MP4. Llenguatges de marques i sistemes de gestió de la informació;99;99;03/05/13;;ICB000402;UF2. Àmbits d'aplicació de l'XML;27;N;N;N;N
